Date,IBM,KO,LMT,MCD,MSFT,SBUX,TTE,UBER,V,XOM
2023-06-09,131.06581115722656,58.601478576660156,453.0444030761719,281.9531555175781,324.8383483886719,96.32832336425781,56.223907470703125,40.9900016784668,222.25192260742188,104.5797119140625
2023-06-12,132.1507568359375,58.34950637817383,450.283203125,283.703125,329.8681335449219,96.81999969482422,55.07239532470703,41.7400016784668,224.84666442871094,103.63509368896484
2023-06-13,133.29383850097656,58.582096099853516,442.9395751953125,283.68341064453125,332.2935485839844,97.60667419433594,55.21514892578125,41.40999984741211,222.0928497314453,103.65457153320312
2023-06-14,132.90635681152344,58.979427337646484,443.1158142089844,283.5752868652344,335.3253479003906,98.98336029052734,55.28176498413086,41.27000045776367,222.13262939453125,102.40807342529297
2023-06-15,134.0688018798828,59.78990173339844,446.4449462890625,287.67498779296875,346.02105712890625,99.69135284423828,55.89082336425781,43.36000061035156,224.84666442871094,103.11896514892578
2023-06-16,133.17759704589844,60.21955490112305,449.59783935546875,288.7466125488281,340.2855224609375,100.1731948852539,55.99018478393555,43.52000045776367,227.5706329345703,102.37884521484375
2023-06-20,131.7051544189453,59.81919479370117,448.82427978515625,288.0977478027344,336.0310974121094,99.58319854736328,55.25702667236328,42.16999816894531,225.1448974609375,100.03191375732422
2023-06-21,129.50621032714844,59.98520278930664,456.3245849609375,289.5527648925781,331.56787109375,100.1731948852539,56.69440460205078,42.65999984741211,225.9203338623047,101.15182495117188
2023-06-22,127.06505584716797,60.395320892333984,453.7690124511719,288.35333251953125,337.6811828613281,99.1701889038086,55.39208221435547,42.810001373291016,227.0536651611328,100.59674072265625
2023-06-23,125.37950897216797,59.7606086730957,449.7838439941406,285.0205078125,333.0191650390625,96.70199584960938,54.6589241027832,43.34000015258789,228.20687866210938,99.72029113769531
2023-06-26,127.22974395751953,59.78014373779297,443.360595703125,284.2143249511719,326.6375427246094,96.59383392333984,55.45961380004883,44.41999816894531,224.9759063720703,101.56082916259766
2023-06-27,128.19842529296875,59.6531982421875,443.7032775878906,286.3870544433594,332.5718688964844,97.07566833496094,54.7264518737793,43.83000183105469,226.00979614257812,101.81403350830078
2023-06-28,127.6365966796875,59.09660720825195,440.28607177734375,286.8196105957031,333.84423828125,96.96749877929688,54.620338439941406,44.2400016784668,226.6261749267578,102.64178466796875
2023-06-29,129.8646240234375,58.60836410522461,447.90386962890625,289.50360107421875,333.0489807128906,97.03633117675781,55.0447998046875,42.58000183105469,232.94895935058594,103.90776062011719
2023-06-30,129.6224365234375,58.80366516113281,450.7825927734375,293.37713623046875,338.5062255859375,97.40999603271484,55.604312896728516,43.16999816894531,236.09046936035156,104.44336700439453
2023-07-03,129.48681640625,59.15519332885742,452.93670654296875,289.8673400878906,335.971435546875,97.4985122680664,56.08665466308594,43.09000015258789,236.57760620117188,104.64787292480469
2023-07-05,130.0389862060547,59.594608306884766,453.11297607421875,291.892578125,336.1304931640625,96.81999969482422,55.27631759643555,43.65999984741211,238.04896545410156,104.11227416992188
2023-07-06,128.02407836914062,59.13566589355469,452.016357421875,289.9460144042969,339.23187255859375,94.5976333618164,53.433773040771484,42.11000061035156,237.4822998046875,100.2266845703125
2023-07-07,127.94657897949219,58.35447692871094,449.1473693847656,287.173583984375,335.2060546875,94.45014190673828,54.157283782958984,42.90999984741211,235.06651306152344,100.46041107177734
2023-07-10,128.7409210205078,57.91506576538086,450.7825927734375,289.52325439453125,329.84820556640625,97.47883605957031,54.39845657348633,42.779998779296875,236.76651000976562,101.95036315917969
2023-07-11,130.23272705078125,58.120121002197266,456.5693664550781,289.76904296875,330.48443603515625,98.4228515625,55.35349655151367,44.36000061035156,239.14251708984375,103.19686889648438
2023-07-12,128.6827850341797,58.43259811401367,452.32965087890625,290.6243591308594,335.1861572265625,99.45535278320312,56.327823638916016,44.52000045776367,240.79281616210938,103.70325469970703
2023-07-13,129.72900390625,58.93060302734375,456.6575012207031,290.240966796875,340.6135559082031,99.90769958496094,56.848758697509766,45.63999938964844,241.88636779785156,101.80429077148438
2023-07-14,129.2252655029297,59.46767044067383,454.63067626953125,289.9656982421875,343.17816162109375,99.91753387451172,55.26667404174805,44.75,241.73724365234375,98.29850006103516
2023-07-17,130.0389862060547,59.379783630371094,460.1726989746094,289.7100524902344,343.66522216796875,99.24885559082031,55.00621032714844,45.5099983215332,242.56239318847656,98.72698211669922
2023-07-18,131.12393188476562,59.14542770385742,446.2001647949219,288.86456298828125,357.343017578125,99.0816879272461,55.8165397644043,47.40999984741211,239.36123657226562,98.27902221679688
2023-07-19,131.24017333984375,60.19026184082031,442.09747314453125,289.1693420410156,352.9593811035156,100.13386535644531,56.54005432128906,47.119998931884766,240.00741577148438,98.96070861816406
2023-07-20,134.0494384765625,60.92262268066406,446.5036926269531,292.1187438964844,344.7984313964844,99.19969177246094,57.52403259277344,46.56999969482422,238.21795654296875,100.70387268066406
2023-07-21,134.59190368652344,60.9714469909668,445.2797546386719,290.6243591308594,341.7169189453125,101.10737609863281,58.016021728515625,47.22999954223633,237.85011291503906,101.17130279541016
2023-07-24,135.17311096191406,60.99097442626953,447.2771911621094,290.32940673828125,343.0489196777344,101.06804656982422,58.43083190917969,47.31999969482422,239.33140563964844,102.7586441040039
2023-07-25,135.9384002685547,60.78591537475586,444.6824645996094,287.4291687011719,348.8838806152344,101.20570373535156,58.228248596191406,47.16999816894531,237.29339599609375,102.91445922851562
2023-07-26,136.65525817871094,61.56709671020508,443.3703918457031,286.8294982910156,335.7527770996094,100.03553771972656,57.60120391845703,47.310001373291016,235.71270751953125,102.33988952636719
2023-07-27,138.4957733154297,60.9714469909668,439.2873229980469,290.2114562988281,328.7448425292969,99.10135650634766,57.08027648925781,46.61000061035156,233.0682830810547,102.6612548828125
2023-07-28,138.96075439453125,61.0105094909668,439.63983154296875,289.07098388671875,336.34918212890625,99.56352996826172,57.79413986206055,48.13999938964844,234.37060546875,101.43424224853516
2023-07-31,139.66790771484375,60.473445892333984,437.06463623046875,288.2550354003906,333.913818359375,99.8781967163086,58.70094680786133,49.459999084472656,236.33901977539062,104.43363189697266
2023-08-01,138.8445281982422,60.31720733642578,441.8722839355469,286.16094970703125,334.331298828125,99.5733642578125,58.21860122680664,46.650001525878906,238.37701416015625,103.82986450195312
2023-08-02,139.65821838378906,60.50273895263672,439.2090148925781,284.73541259765625,325.5440979003906,100.42887115478516,56.24100112915039,46.959999084472656,236.17001342773438,102.53466796875
2023-08-03,139.92945861816406,60.19026184082031,438.58233642578125,286.11175537109375,324.7091064453125,100.62554931640625,57.18639373779297,45.90999984741211,237.36297607421875,104.31678009033203
2023-08-04,139.72604370117188,59.28213119506836,436.42816162109375,282.17926025390625,325.8224182128906,99.00302124023438,58.49835968017578,45.20000076293945,237.59165954589844,104.60892486572266
2023-08-07,141.60531616210938,59.75084686279297,440.4035949707031,286.4853820800781,328.13848876953125,100.04536437988281,58.85529327392578,44.95000076293945,240.09689331054688,104.3946762084961
2023-08-08,141.34376525878906,59.4871940612793,440.10003662109375,284.696044921875,324.1027526855469,99.02268981933594,58.70094680786133,45.15999984741211,237.88987731933594,104.91081237792969
2023-08-09,139.61924743652344,59.623905181884766,443.3703918457031,283.3688659667969,320.30560302734375,98.25567626953125,60.33125686645508,44.11000061035156,238.3571319580078,106.69291687011719
2023-08-10,140.36392211914062,59.4871940612793,440.66790771484375,282.7494812011719,321.0013732910156,100.4997787475586,61.08371353149414,44.599998474121094,239.20376586914062,107.23826599121094
2023-08-11,140.23654174804688,59.73131561279297,444.5845031738281,283.75225830078125,319.0928649902344,99.83741760253906,60.36019515991211,43.709999084472656,239.084228515625,108.90351867675781
2023-08-14,139.05091857910156,59.44813919067383,440.6972961425781,283.9390563964844,322.10479736328125,99.85719299316406,59.443748474121094,44.849998474121094,241.93284606933594,108.99116516113281
2023-08-15,139.01171875,59.04778289794922,434.3327941894531,283.4376525878906,319.937744140625,98.89826202392578,58.9710578918457,44.08000183105469,238.87506103515625,106.1929931640625
2023-08-16,137.80650329589844,59.05754470825195,435.8504943847656,280.5865478515625,319.1607971191406,97.85035705566406,58.826351165771484,43.650001525878906,238.3372039794922,104.40608978271484
2023-08-17,137.8260955810547,59.18449020385742,437.3681640625,277.1062927246094,315.6544494628906,95.46786499023438,59.10611343383789,43.970001220703125,236.4248504638672,106.42862701416016
2023-08-18,138.5609893798828,59.5164909362793,440.677734375,276.9883117675781,315.2559814453125,96.12033081054688,59.723506927490234,44.689998626708984,237.2216796875,108.03880310058594
2023-08-21,139.41346740722656,59.00872039794922,442.0779113769531,275.3169860839844,320.6351013183594,95.35911560058594,60.466312408447266,44.630001068115234,238.5065460205078,106.73298645019531
2023-08-22,138.63937377929688,58.64742660522461,443.4977111816406,275.5824279785156,321.21282958984375,94.97357177734375,60.38914108276367,44.349998474121094,239.6121368408203,106.13407897949219
2023-08-23,140.52069091796875,58.852481842041016,445.0937194824219,277.1161193847656,325.73529052734375,94.0937271118164,59.93573760986328,45.13999938964844,241.33523559570312,105.20136260986328
2023-08-24,140.6578826904297,58.696250915527344,443.1158142089844,277.5880432128906,318.73248291015625,93.74771881103516,59.50162887573242,44.68000030517578,238.51649475097656,104.41590881347656
2023-08-25,142.42161560058594,58.969661712646484,441.6862487792969,279.7803955078125,321.7308349609375,94.39030456542969,60.0611457824707,43.959999084472656,241.6041717529297,106.28135681152344
2023-08-28,143.07810974121094,59.13566589355469,442.8906555175781,278.89556884765625,322.44805908203125,95.9324951171875,60.379493713378906,44.150001525878906,242.85914611816406,107.1748046875
2023-08-29,143.4994354248047,59.07707595825195,439.05230712890625,278.80712890625,327.13983154296875,98.01842498779297,60.977596282958984,45.349998474121094,244.36312866210938,107.81298065185547
2023-08-30,143.90118408203125,59.04778289794922,442.9787292480469,279.44610595703125,327.51837158203125,98.10738372802734,60.92936325073242,46.5099983215332,245.2495880126953,108.86351776123047
2023-08-31,143.87179565429688,58.42283248901367,441.93389892578125,277.8943176269531,326.49237060546875,96.32794189453125,60.688194274902344,47.22999954223633,244.70176696777344,109.16788482666016
2023-09-01,144.9594268798828,57.91506576538086,441.7663269042969,277.686767578125,327.38885498046875,96.88153839111328,61.623931884765625,47.040000915527344,247.12210083007812,111.45551300048828
2023-09-05,145.14561462402344,57.436588287353516,438.8191223144531,275.9273681640625,332.2599182128906,95.73477172851562,61.54676055908203,46.54999923706055,244.36312866210938,111.46533203125
2023-09-06,145.07701110839844,57.397525787353516,417.8731994628906,272.2504577636719,331.5925598144531,94.85493469238281,61.8651008605957,45.900001525878906,245.17987060546875,112.4275131225586
2023-09-07,144.5478973388672,56.95811462402344,419.8445739746094,275.1069641113281,328.634033203125,94.01464080810547,61.60464096069336,46.27000045776367,246.15597534179688,111.877685546875
2023-09-08,144.70465087890625,56.95811462402344,417.0353698730469,275.9866638183594,332.9771423339844,94.19258880615234,62.067684173583984,47.2400016784668,246.30535888671875,113.50750732421875
2023-09-11,145.39056396484375,57.49517822265625,414.6401672363281,276.52044677734375,336.6329650878906,94.57813262939453,62.36674118041992,48.939998626708984,246.2356414794922,112.08387756347656
2023-09-12,143.3524627685547,56.92881774902344,411.8506164550781,277.45941162109375,330.48681640625,95.1416244506836,63.524356842041016,47.91999816894531,246.31532287597656,115.35331726074219
2023-09-13,143.59744262695312,57.06552505493164,414.9654235839844,278.50714111328125,334.76025390625,95.8237533569336,63.64012145996094,48.15999984741211,246.84323120117188,114.3224105834961
2023-09-14,144.38131713867188,57.53795623779297,419.7953186035156,281.4625244140625,337.3900146484375,96.05113220214844,63.997047424316406,48.31999969482422,240.53842163085938,116.36457824707031
2023-09-15,143.04872131347656,57.026153564453125,417.98162841796875,275.0081481933594,328.94281005859375,95.13174438476562,63.75877380371094,47.52000045776367,240.11013793945312,114.57768249511719
2023-09-18,142.16685485839844,57.38047790527344,423.7084655761719,274.5040588378906,327.78729248046875,95.65570068359375,63.93455505371094,46.5099983215332,243.6858367919922,115.5005874633789
2023-09-19,143.5680389404297,57.26237106323242,419.2236328125,274.9093017578125,327.3788757324219,94.20247650146484,64.77438354492188,47.59000015258789,242.5902099609375,115.19622802734375
2023-09-20,146.8113555908203,57.51826858520508,420.84014892578125,273.99005126953125,319.5293884277344,94.07395935058594,64.79391479492188,46.54999923706055,240.89698791503906,114.28313446044922
2023-09-21,144.4107208251953,56.63246536254883,411.5648193359375,268.0793151855469,318.294189453125,92.03746032714844,63.98337936401367,44.599998474121094,235.6678924560547,112.67296600341797
2023-09-22,143.95018005371094,56.69152069091797,407.73046875,269.0677490234375,315.783935546875,92.61084747314453,64.0712661743164,44.40999984741211,234.1439971923828,112.84968566894531
2023-09-25,143.52883911132812,56.100982666015625,406.9912109375,266.6559753417969,316.3118896484375,91.68157196044922,64.63766479492188,44.90999984741211,232.43084716796875,114.1162338256836
