,IBM,KO,LMT,MCD,MSFT,SBUX,TTE,UBER,V,XOM,Mkt-RF,SMB,HML,RMW,CMA,RF
2021-12-02,105.14791870117188,49.57203674316406,311.2867736816406,236.61618041992188,322.9650573730469,105.95943450927734,41.51551818847656,38.119998931884766,194.88739013671875,56.47099685668945,1.51,1.0,1.27,-0.65,0.04,0.0
2021-12-03,106.89287567138672,50.01106262207031,314.3758239746094,237.12022399902344,316.6133728027344,105.78826141357422,41.32563781738281,35.849998474121094,192.95123291015625,56.111602783203125,-1.21,-0.86,1.07,1.78,1.0,0.0
2021-12-06,107.85531616210938,51.2907600402832,320.16778564453125,243.26385498046875,319.7304382324219,107.80436706542967,42.40452575683594,38.4900016784668,199.2020568847656,56.74745178222656,1.19,0.83,0.63,0.09,0.61,0.0
2021-12-07,109.35742950439452,51.570987701416016,319.4237976074219,247.1820831298828,328.2875061035156,110.56224060058594,42.67208862304688,38.08000183105469,203.8116149902344,57.38330078125,2.22,-0.16,-1.79,-1.45,-0.43,0.0
2021-12-08,110.65267181396484,51.37483215332031,321.2225646972656,246.86827087402344,328.3365173339844,110.55272674560548,43.302154541015625,38.810001373291016,205.4037933349609,57.54917907714844,0.47,0.34,-0.83,-0.97,0.2,0.0
2021-12-09,111.14736938476562,51.244049072265625,323.5958557128906,249.4931182861328,326.5035400390625,109.69684600830078,42.810176849365234,37.540000915527344,207.7626037597656,57.696624755859375,-1.07,-1.07,1.57,1.42,0.97,0.0
2021-12-10,111.61509704589844,52.57046127319336,324.8013916015625,251.99429321289065,335.75665283203125,111.00920867919922,43.21584701538086,36.66999816894531,209.73809814453125,58.06522750854492,0.7,-0.87,0.5,1.38,0.77,0.0
2021-12-13,110.25689697265624,53.95291519165039,325.432373046875,250.2063446044922,332.67877197265625,109.89654541015624,42.56850814819336,35.72999954223633,207.39895629882807,56.79352569580078,-1.04,-0.29,-0.98,0.3,-0.31,0.0
2021-12-14,111.31827545166016,53.990272521972656,325.51715087890625,249.66429138183597,321.8378295898437,109.08820343017578,42.49946975708008,37.2599983215332,206.3767852783203,56.71058654785156,-0.76,-0.35,1.64,0.4,0.17,0.0
2021-12-15,110.7336196899414,54.23313522338867,324.3681945800781,251.5663604736328,328.0228576660156,109.05968475341795,43.23310852050781,37.83000183105469,208.66680908203125,56.4617805480957,1.62,0.02,-1.91,0.05,-0.36,0.0
2021-12-16,113.27012634277344,54.78425216674805,324.7637634277344,252.5458831787109,318.4659118652344,108.0230941772461,43.336673736572266,37.70000076293945,210.69146728515625,56.553932189941406,-1.2,-0.86,2.78,0.64,0.64,0.0
2021-12-17,114.59234619140624,53.92488861083984,324.1044921875,248.88442993164065,317.3877258300781,103.3061752319336,42.61166763305664,39.68000030517578,208.2442169189453,55.319091796875,-0.65,1.47,-2.33,-1.7,-0.37,0.0
2021-12-20,114.2865219116211,53.74741363525391,317.7757568359375,248.9130096435547,313.57476806640625,102.79264068603516,42.34410858154297,39.70000076293945,205.15809631347656,54.517364501953125,-1.27,-0.22,-0.41,0.04,0.16,0.0
2021-12-21,116.00450897216795,53.96225738525391,320.9306640625,251.44273376464844,320.80865478515625,104.96090698242188,43.6301383972168,41.970001220703125,211.6841583251953,55.7522087097168,2.06,0.67,0.19,-1.08,-0.19,0.0
2021-12-22,116.70608520507812,54.3452262878418,323.1627502441406,251.9658203125,326.6015625,106.26376342773438,43.7768669128418,43.02000045776367,214.2198944091797,56.203758239746094,0.97,0.18,-0.36,0.34,0.08,0.0
2021-12-23,117.49762725830078,54.38259506225586,326.8167724609375,252.92633056640625,328.0621032714844,106.8628921508789,44.087589263916016,43.90999984741211,212.9028778076172,56.23140335083008,0.71,0.29,-0.48,-0.36,-0.39,0.0
2021-12-27,118.3880844116211,54.78425216674805,329.88702392578125,255.1042022705078,335.6683959960937,108.62223815917967,44.02716827392578,42.959999084472656,213.8955078125,57.03312301635742,1.22,-0.13,0.29,0.97,0.48,0.0
2021-12-28,119.29655456542967,54.99909210205078,333.1549987792969,254.76182556152344,334.4921264648437,109.90605926513672,44.20842361450195,42.540000915527344,214.30828857421875,56.84882354736328,-0.27,-0.41,0.81,0.84,0.2,0.0
2021-12-29,119.94416809082033,55.06447982788086,333.6446838378906,255.3419647216797,335.17828369140625,110.67635345458984,43.99264907836914,42.459999084472656,214.4262542724609,56.351200103759766,0.06,-0.03,0.17,0.69,0.0,0.0
2021-12-30,120.44789123535156,54.90568161010742,332.994873046875,254.1246032714844,332.6003723144531,110.54322052001952,43.77190399169922,42.65999984741211,214.1313934326172,56.01945114135742,-0.15,0.08,-0.4,-0.83,-0.42,0.0
2021-12-31,120.22303009033205,55.30734252929688,334.71832275390625,254.9425048828125,329.6597900390625,111.23744201660156,43.32516479492188,41.93000030517578,212.9913024902344,56.38805389404297,-0.31,0.18,0.53,0.36,0.4,0.0
2022-01-03,122.3637237548828,55.39140701293945,333.7294311523437,255.42747497558597,328.1208801269531,110.96165466308594,44.65662384033203,43.95000076293945,217.63031005859372,58.55363845825195,0.73,0.43,0.78,-1.17,0.6,0.0
2022-01-04,124.14469909667967,56.31615447998047,340.9151916503906,255.36099243164065,322.4945678710937,108.6412353515625,44.884376525878906,44.41999816894531,218.6426544189453,60.75607681274414,-0.29,-0.07,3.62,0.63,1.47,0.0
2022-01-05,124.32460021972656,56.783199310302734,337.28936767578125,254.10562133789065,310.1146850585937,105.0274658203125,45.01577377319336,43.2400016784668,216.224853515625,61.51173400878906,-2.28,-0.94,2.6,1.41,1.22,0.0
2022-01-06,121.7341079711914,56.48429489135742,337.15753173828125,256.48321533203125,307.6641845703125,105.69316864013672,45.63770294189453,42.02999877929688,215.9791717529297,62.958526611328125,0.0,0.38,1.75,-0.55,-0.02,0.0
2022-01-07,121.27540588378906,56.353515625,339.1730041503906,253.9819793701172,307.821044921875,102.29813385009766,46.39979553222656,41.5099983215332,213.23704528808597,63.47457885742188,-0.48,-0.96,2.02,-0.12,0.85,0.0
2022-01-10,121.45528411865234,56.446922302246094,342.10186767578125,251.4617462158203,308.04644775390625,100.8335952758789,46.60126495361328,42.59999847412109,208.3326568603516,63.09675979614258,-0.15,-0.3,-0.28,-0.04,-0.38,0.0
2022-01-11,119.5124282836914,56.465606689453125,342.9401550292969,249.28390502929688,308.742431640625,98.94112396240234,47.92396926879883,43.619998931884766,210.7013092041016,65.75074005126953,1.1,-0.2,-0.3,-1.26,0.38,0.0
2022-01-12,120.1600570678711,56.5496711730957,340.2654113769531,248.1426696777344,311.96728515625,98.77945709228516,49.08024215698242,43.040000915527344,212.00848388671875,65.55722045898438,0.12,-0.85,0.5,0.76,0.27,0.0
2022-01-13,121.21241760253906,56.88594818115234,343.9195251464844,248.608642578125,298.7640075683594,97.3814926147461,48.63349914550781,42.869998931884766,211.31065368652344,65.08724975585938,-1.57,0.86,2.41,1.17,1.01,0.0
2022-01-14,120.7177276611328,57.34364700317383,350.9263916015625,245.0898284912109,304.0570983886719,95.21324920654295,50.017520904541016,41.5099983215332,210.98629760742188,66.22994232177734,0.08,0.04,0.54,-0.84,0.48,0.0
2022-01-18,119.57538604736328,56.88594818115234,354.6181640625,243.9200897216797,296.6565246582031,92.94037628173828,50.52558135986328,38.40999984741211,212.00848388671875,67.34497833251953,-2.08,-0.9,1.37,0.8,0.97,0.0
2022-01-19,118.35214233398438,56.97935104370117,355.3621520996094,242.7217712402344,297.3231201171875,92.1225128173828,51.14752197265625,37.86000061035156,210.99612426757807,67.37262725830078,-1.01,-0.36,-0.67,0.25,0.08,0.0
2022-01-20,117.66851806640624,56.74583435058594,353.2902526855469,240.73411560058597,295.6273498535156,91.02887725830078,50.03504180908203,37.81999969482422,210.67181396484372,67.52005004882812,-1.14,-0.83,-0.23,-0.3,0.13,0.0
2022-01-21,116.34630584716795,56.465606689453125,349.5890808105469,242.12261962890625,290.16766357421875,91.5899658203125,48.72985458374024,35.939998626708984,202.3962860107422,66.50639343261719,-2.1,0.38,0.49,1.03,0.47,0.0
2022-01-24,115.8695831298828,56.00790786743164,351.59503173828125,241.1906280517578,290.5009155273437,93.292236328125,48.537139892578125,36.27999877929688,198.3863220214844,67.0777359008789,0.53,1.75,-0.25,-0.07,-0.65,0.0
2022-01-25,122.41773223876952,55.87713241577149,364.6292724609375,238.4040985107422,282.7770080566406,92.2556610107422,49.3868293762207,34.81999969482422,198.5337371826172,69.0498046875,-1.43,-0.19,2.79,-0.78,1.61,0.0
2022-01-26,120.76270294189452,55.67162704467773,368.46234130859375,237.6147308349609,290.834228515625,90.89574432373048,50.04380035400391,34.79999923706055,202.3373260498047,68.34944152832031,-0.3,-1.06,0.09,0.42,-0.05,0.0
2022-01-27,119.19761657714844,55.71833801269531,366.4281005859375,236.55911254882807,293.9022216796875,90.6484832763672,50.65697860717773,34.09000015258789,202.61253356933597,69.22488403320312,-0.79,-1.47,0.79,1.06,0.96,0.0
2022-01-28,120.97857666015624,56.82990264892578,370.2611389160156,243.5491485595703,302.155517578125,92.44586181640624,50.20147705078125,35.209999084472656,224.08758544921875,69.37232971191406,2.45,-0.61,-2.07,0.17,0.25,0.0
2022-01-31,120.14207458496094,56.98869323730469,366.4751281738281,246.74464416503903,304.82159423828125,93.50144958496094,49.75473403930664,37.400001525878906,222.2889862060547,69.99897766113281,2.34,0.72,-2.86,-1.82,-1.58,0.0
2022-02-01,121.90501403808594,56.568355560302734,364.4786376953125,246.30715942382807,302.64556884765625,93.91988372802734,50.718299865722656,38.61000061035156,228.3727569580078,74.48680114746094,0.87,0.12,0.65,-1.07,0.38,0.0
2022-02-02,123.45211029052734,57.14748764038086,364.7894287109375,249.43606567382807,307.25250244140625,92.94037628173828,50.18395614624024,37.16999816894531,231.38023376464844,74.29327392578125,0.48,-1.58,0.72,1.48,0.49,0.0
2022-02-03,123.92881774902344,57.54914855957031,367.011962890625,247.8763427734375,295.2843017578125,91.23810577392578,50.1138801574707,34.540000915527344,227.5668182373047,73.42703247070312,-2.49,0.44,2.18,0.42,1.32,0.0
2022-02-04,123.36215209960938,56.94198989868164,366.6635437011719,247.3247528076172,299.8814392089844,90.34416198730467,51.1299934387207,37.04999923706055,224.47088623046875,75.02127838134766,0.89,-0.28,-0.6,-1.7,-1.1,0.0
2022-02-07,123.443115234375,57.53981018066406,369.4983215332031,247.12506103515625,294.990234375,90.52486419677734,51.32270050048828,37.540000915527344,223.2620086669922,75.92436981201172,-0.25,0.65,0.23,-0.7,-0.01,0.0
2022-02-08,123.2452392578125,57.91344451904297,372.98291015625,247.3437957763672,298.5287780761719,90.26808166503906,51.54170227050781,38.34000015258789,224.02862548828125,73.96151733398438,1.02,0.73,-0.28,0.92,-0.46,0.0
2022-02-09,123.93779754638672,57.01671600341797,371.57025146484375,247.134521484375,305.04705810546875,92.3697738647461,52.58409881591797,40.18999862670898,226.9083251953125,73.60746002197266,1.61,0.03,-1.95,-1.1,-0.23,0.0
2022-02-10,121.54371643066406,57.33430862426758,362.9905700683594,244.2909698486328,296.3919372558594,91.09854888916016,51.716888427734375,37.75,222.07965087890625,72.89933776855469,-1.69,0.03,1.23,-0.56,0.32,0.0
2022-02-11,120.78816223144533,56.31615447998047,373.1241149902344,242.6647186279297,289.197265625,89.58836364746094,51.37526321411133,35.290000915527344,221.1936492919922,74.73486328125,-1.92,0.91,2.13,-0.18,1.44,0.0
2022-02-14,118.47599029541016,56.680442810058594,364.4409484863281,240.98138427734372,289.1580810546875,89.51190185546875,51.09495162963867,34.59000015258789,221.8335418701172,73.58883666992188,-0.35,0.09,-0.59,0.68,-0.2,0.0
2022-02-15,118.28483581542967,56.89528274536133,359.9674377441406,241.38082885742188,294.519775390625,90.33390045166016,50.31534576416016,37.09000015258789,224.2749481201172,72.66639709472656,1.87,1.03,-1.42,-0.68,-0.83,0.0
2022-02-16,117.59298706054688,56.88594818115234,364.3750305175781,240.69607543945312,294.17596435546875,90.97428894042967,50.88472366333008,36.58000183105469,225.25938415527344,73.0018310546875,-0.02,0.04,0.31,0.59,0.4,0.0
2022-02-17,113.7606201171875,58.02552795410156,366.1361083984375,238.641845703125,285.5618896484375,88.93841552734375,50.35914611816406,35.709999084472656,221.1149139404297,72.89002990722656,-2.28,-0.05,1.1,0.88,1.44,0.0
2022-02-18,113.19622802734376,58.41785430908203,363.9606323242188,238.3280334472656,282.8116455078125,89.2155990600586,50.43798065185547,34.68000030517578,219.22479248046875,72.07939910888672,-0.87,0.1,0.94,1.05,0.43,0.0
2022-02-22,112.80480194091795,58.17498779296875,363.71575927734375,240.3251800537109,282.6053466796875,88.99575805664062,49.18535614013672,33.68000030517578,217.87608337402344,71.2408447265625,-1.18,-0.36,0.11,-0.05,0.15,0.0
2022-02-23,111.1207504272461,57.53047561645508,366.2585754394531,235.65562438964844,275.2878112792969,85.68865203857422,49.3079948425293,32.38999938964844,212.58966064453125,71.52967834472656,-1.96,0.06,1.26,0.02,1.04,0.0
2022-02-24,111.02971649169922,56.52165222167969,372.672119140625,233.03077697753903,289.35321044921875,86.9885482788086,46.58374786376953,34.869998931884766,213.91864013671875,70.62589263916016,1.89,0.72,-3.86,-1.79,-1.72,0.0
2022-02-25,113.0414810180664,58.70742034912109,385.6498107910156,237.23434448242188,292.0248718261719,88.48917388916016,47.91520690917969,34.97999954223633,215.8579864501953,72.52664184570312,2.23,-0.14,1.22,0.36,-0.21,0.0
2022-02-28,111.52127838134766,58.13762664794922,411.3572692871094,234.07847595214844,293.4785461425781,87.73409271240234,44.26243591308594,36.02999877929688,212.7570037841797,73.06705474853516,0.05,0.41,-0.5,-0.8,0.3,0.0
2022-03-01,110.46532440185548,57.88542175292969,432.9872741699219,229.16297912597656,289.7068786621094,86.15699768066406,43.176246643066406,33.88999938964844,205.71827697753903,73.7658462524414,-1.57,-0.28,-0.81,-0.39,0.55,0.0
2022-03-02,112.7501983642578,58.31510162353516,426.7192077636719,230.415771484375,294.85369873046875,88.67078399658203,46.67134094238281,34.040000915527344,205.23590087890625,75.03302764892578,1.81,0.61,1.34,0.52,0.38,0.0
2022-03-03,114.634521484375,58.35246658325195,424.6520080566406,226.3131561279297,290.6596069335937,87.4855728149414,44.61282730102539,31.71999931335449,204.00534057617188,75.50820922851562,-0.88,-0.22,1.52,1.23,1.21,0.0
2022-03-04,115.26262664794922,58.44586944580078,434.4475708007813,225.5098419189453,284.7073669433594,86.05184936523438,43.097412109375,29.82999992370605,197.1733245849609,78.35002136230469,-1.1,-0.5,0.68,0.4,1.18,0.0
2022-03-07,114.761962890625,57.0540885925293,442.03369140625,214.53126525878903,273.9519958496094,80.72796630859375,42.75578689575195,28.56999969482422,187.7325897216797,81.1731948852539,-3.12,0.73,0.89,-0.67,1.33,0.0
2022-03-08,114.4069366455078,54.7935905456543,425.761474609375,213.05853271484372,270.9464111328125,80.28829193115234,43.93833541870117,30.739999771118164,188.72686767578125,81.78813934326172,-0.52,0.97,0.32,-1.13,-0.22,0.0
2022-03-09,114.89849853515624,55.07381057739258,425.5054016113281,212.75254821777344,283.3714904785156,83.7292251586914,44.38507843017578,31.5,196.65159606933597,77.13875579833984,2.8,0.0,-2.09,-0.42,-1.53,0.0
2022-03-10,113.19622802734376,54.06500625610352,421.3709411621094,212.30307006835935,280.5132141113281,83.30867767333984,44.490196228027344,30.40999984741211,194.88943481445312,79.5333251953125,-0.47,0.31,1.16,-0.33,0.34,0.0
2022-03-11,112.8412094116211,54.10236358642578,416.3262634277344,216.9603271484375,275.09136962890625,79.07441711425781,43.49159622192383,30.76000022888184,193.6490478515625,79.12336730957031,-1.49,-0.13,1.79,0.98,0.59,0.0
2022-03-14,112.82301330566406,55.10007858276367,421.4563598632813,216.30047607421875,271.5259094238281,75.78642272949219,43.77190399169922,29.270000457763672,197.2127227783203,76.2908706665039,-1.06,-0.85,1.77,2.18,0.04,0.0
2022-03-15,114.37052917480467,56.11661148071289,425.4580383300781,222.41136169433597,282.04547119140625,79.44718170166016,43.58794784545898,29.799999237060547,202.93234252929688,71.94895935058594,2.15,-0.49,-2.39,0.75,-0.99,0.0
2022-03-16,115.64495849609376,55.96601867675781,399.54193115234375,227.73806762695312,289.15679931640625,83.54762268066406,43.89453887939453,32.61000061035156,208.5731506347656,71.67875671386719,2.61,0.44,-1.83,-1.17,-1.52,0.0
2022-03-17,116.48242950439452,56.55899429321289,406.4168395996094,227.0973358154297,289.9720764160156,83.78658294677734,44.490196228027344,32.849998474121094,210.12857055664065,73.58883666992188,1.43,0.16,-1.09,-1.59,-0.14,0.0
2022-03-18,117.2106704711914,56.56840515136719,404.1315307617188,228.48399353027344,295.0894470214844,85.64085388183594,44.28486251831055,33.36000061035156,215.70050048828125,73.29998779296875,1.33,-0.19,-1.85,-0.54,-0.8,0.0
2022-03-21,116.60987854003906,57.020206451416016,417.2365417480469,225.04124450683597,293.84197998046875,83.02192687988281,44.729305267333984,31.979999542236328,213.6626892089844,76.58903503417969,-0.18,-0.94,1.59,-0.17,1.56,0.0
2022-03-22,117.4837646484375,57.227272033691406,417.7959899902344,227.7189483642578,298.6549072265625,84.00640869140625,45.12931060791016,33.349998474121094,215.07046508789065,76.25360870361328,1.31,-0.22,-1.16,-0.82,-1.0,0.0
2022-03-23,116.7919464111328,56.85078430175781,422.21490478515625,225.8062896728516,294.1661376953125,82.41020202636719,45.35153579711914,33.060001373291016,211.3394012451172,77.4555435180664,-1.26,-0.61,0.38,-0.49,1.54,0.0
2022-03-24,117.65672302246094,57.39669799804688,426.4631652832031,229.7654571533203,298.6942138671875,83.27043151855469,45.85820388793945,34.70000076293945,213.9284820556641,77.68848419189453,1.42,-0.32,-0.79,-0.47,-0.2,0.0
2022-03-25,119.568359375,57.91438293457031,430.1898193359375,231.02783203125,298.2816467285156,83.58585357666016,46.649322509765625,34.060001373291016,215.03106689453125,79.38424682617188,0.27,-0.3,2.18,0.22,1.32,0.0
2022-03-28,119.67760467529295,58.28145980834961,421.958984375,232.3284149169922,305.1768493652344,84.47476196289062,45.60042572021485,34.77000045776367,217.33465576171875,77.15740203857422,0.73,-0.87,-1.7,0.49,-1.18,0.0
2022-03-29,120.10543060302734,58.50735855102539,414.5339965820313,237.32997131347656,309.8031921386719,87.19883728027344,45.95598220825195,37.18999862670898,224.5702972412109,76.74742889404297,1.45,1.2,-1.92,-0.34,-0.96,0.0
2022-03-30,120.27840423583984,58.55441665649414,422.8787536621094,238.15240478515625,308.2807006835937,87.00765991210938,46.40932083129883,36.58000183105469,220.46517944335935,78.06118774414062,-0.83,-1.12,0.4,0.39,0.9,0.0
2022-03-31,118.35765838623048,58.35676193237305,418.5641479492188,236.47882080078125,302.8293762207031,86.9503173828125,44.92486572265625,35.68000030517578,218.319091796875,76.95240783691406,-1.55,0.62,-0.44,-0.22,0.39,0.0
2022-04-01,118.47599029541016,59.17563247680664,422.90716552734375,238.36280822753903,303.9196472167969,87.44734191894531,46.40042495727539,35.97999954223633,222.8376617431641,77.44624328613281,0.39,0.57,-0.59,-0.91,0.1,0.001
2022-04-04,118.58524322509766,58.86503219604492,421.0390625,236.0484771728516,309.3709716796875,84.19758605957031,46.15153503417969,36.5099983215332,224.1962127685547,77.4834976196289,0.94,-0.54,-1.88,-0.78,-0.65,0.001
2022-04-05,117.32901000976562,58.79914474487305,424.10198974609375,237.65512084960935,305.3537292480469,80.40299987792969,44.61375045776367,34.959999084472656,222.5718688964844,77.08285522460938,-1.54,-0.73,0.84,0.71,0.18,0.001
2022-04-06,117.78416442871094,59.392120361328125,431.0621948242188,240.4762725830078,294.17596435546875,79.67657470703125,43.99151992797852,33.40999984741211,215.6020355224609,77.94004821777344,-1.24,-0.31,1.09,0.25,0.85,0.001
2022-04-07,117.01950073242188,59.71214294433594,441.42681884765625,243.2495880126953,296.0127258300781,79.44718170166016,44.03596878051758,32.27000045776367,212.7865447998047,79.24449157714844,0.33,-0.61,-0.13,0.38,0.34,0.001
2022-04-08,116.2730712890625,60.07923126220703,437.6432189941406,240.4762725830078,291.69091796875,77.91787719726562,44.05374526977539,32.04999923706055,213.6036376953125,80.91230010986328,-0.39,-0.53,2.24,0.37,1.04,0.001
2022-04-11,115.03504943847656,60.06040573120117,440.2319641113281,239.5103759765625,280.1890563964844,77.11500549316406,44.83596420288086,32.040000915527344,211.40835571289065,78.12640380859375,-1.53,0.62,1.06,0.44,0.06,0.001
2022-04-12,114.6800308227539,60.76633834838867,443.3612365722656,238.2862548828125,277.0459899902344,76.26433563232422,44.3559684753418,31.989999771118164,208.1104431152344,79.75694274902344,-0.29,0.57,0.46,-0.24,1.04,0.001
2022-04-13,114.82568359375,60.92634963989258,444.91644287109375,240.3519287109375,282.5071105957031,77.34439086914062,45.36930847167969,32.630001068115234,209.9513702392578,80.88435363769531,1.4,0.62,-0.71,-1.0,0.03,0.001
2022-04-14,115.2080078125,61.19929885864258,443.4655456542969,239.5677490234375,274.8555603027344,75.98713684082031,45.24486923217773,32.68000030517578,209.47885131835935,81.83473205566406,-1.28,0.32,1.41,0.19,0.93,0.001
2022-04-18,114.85298919677734,60.65338516235352,443.2569885253906,240.09371948242188,275.5333251953125,76.08271789550781,45.49375915527344,31.790000915527344,209.8529052734375,82.50558471679688,-0.21,-0.57,1.8,0.76,0.61,0.001
2022-04-19,117.56568145751952,61.24636459350586,436.1069946289063,244.244140625,280.2283630371094,77.63114166259766,45.50264358520508,33.79999923706055,212.34353637695312,81.76950073242188,1.77,0.4,-0.95,0.53,-1.27,0.001
2022-04-20,125.91316986083984,62.08405685424805,430.3889465332031,244.67449951171875,281.2695617675781,76.62753295898438,45.253753662109375,33.209999084472656,214.4010009765625,81.95584869384766,-0.28,0.48,1.26,0.78,1.11,0.001
2022-04-21,127.30594635009766,62.31937789916992,416.8003540039063,244.1007232666016,275.8182067871094,75.47100067138672,44.5515251159668,31.68000030517578,213.08187866210935,81.08932495117188,-1.75,-0.56,0.41,1.76,0.39,0.001
2022-04-22,125.84944152832033,61.41578674316406,422.7269592285156,239.2425842285156,269.1587219238281,74.4769515991211,43.64485168457031,30.82999992370605,204.93072509765625,79.31903076171875,-2.74,0.25,-0.16,-0.13,-0.22,0.001
2022-04-25,126.62320709228516,62.06524658203125,419.9770202636719,241.8342437744141,275.7298278808594,74.5343017578125,42.90707015991211,32.439998626708984,206.6830139160156,76.64494323730469,0.71,0.12,-1.84,0.11,-1.06,0.001
2022-04-26,123.97422790527344,61.22753143310547,423.0115356445313,237.72206115722656,265.41650390625,72.28813934326172,42.32039260864258,31.32999992370605,197.97076416015625,76.67288970947266,-3.0,-0.36,1.79,0.24,1.21,0.001
2022-04-27,122.94558715820312,61.70756530761719,421.958984375,236.34495544433597,278.1853942871094,71.43746948242188,42.85372543334961,30.68000030517578,210.7783050537109,78.86248779296875,0.12,-0.56,0.34,0.14,0.79,0.001
2022-04-28,123.56459045410156,62.30055236816406,418.8580932617188,243.0870056152344,284.4814147949219,73.19617462158203,44.14263534545898,32.81999969482422,217.22637939453125,81.24772644042969,2.44,-0.51,-0.45,0.46,0.1,0.001
2022-04-29,120.3512191772461,60.81339263916016,409.7642517089844,238.27674865722656,272.5867004394531,71.34188842773438,43.29817581176758,31.479999542236328,209.81353759765625,79.43083953857422,-3.53,0.87,0.59,-0.23,0.66,0.001
2022-05-02,121.10676574707033,59.71214294433594,408.5220031738281,235.8667907714844,279.4131164550781,72.03963470458984,44.48930358886719,30.38999938964844,208.2384033203125,80.51165771484375,0.8,0.39,-1.15,-0.61,-1.32,0.001
2022-05-03,120.63341522216795,59.37329864501953,412.2771301269531,235.13043212890625,276.7709350585937,71.04558563232422,45.71598434448242,29.46999931335449,205.31466674804688,82.17015075683594,0.41,0.16,1.62,0.01,1.15,0.001
2022-05-04,125.0756607055664,61.20871353149414,422.6795959472656,243.2113342285156,284.8251953125,78.03257751464844,46.89821243286133,28.100000381469727,211.18194580078125,85.44055938720703,3.0,-0.47,0.24,0.0,0.09,0.001
2022-05-05,123.72846221923828,60.719268798828125,420.2236022949219,238.0471954345703,272.419677734375,74.05640411376953,46.6582145690918,26.82999992370605,202.0463409423828,84.14543151855469,-3.8,-0.25,2.37,0.59,1.14,0.001
2022-05-06,125.32147979736328,60.93574523925781,426.1786804199219,239.82595825195312,269.8462829589844,73.13882446289062,47.76933670043945,26.06999969482422,199.6639862060547,85.43124389648438,-0.85,-1.01,1.77,1.0,1.37,0.001
2022-05-09,123.8657455444336,60.81339263916016,416.1365356445313,236.6796722412109,259.8766784667969,70.24269104003906,44.88041687011719,23.049999237060547,189.9967803955078,78.69476318359375,-3.54,-0.06,1.37,4.2,-0.32,0.001
2022-05-10,118.97341918945312,60.24864959716797,416.4115905761719,234.94873046875,264.7092590332031,68.68472290039062,45.43153762817383,23.670000076293945,190.56773376464844,79.21653747558594,0.2,-0.5,-1.22,-0.66,0.32,0.001
2022-05-11,120.46599578857422,60.53102111816406,417.6253967285156,233.7533264160156,255.9183654785156,66.96427154541016,46.72932052612305,22.56999969482422,193.65890502929688,80.86570739746094,-1.95,-0.59,2.59,0.7,0.94,0.001
2022-05-12,122.44686889648438,60.719268798828125,412.1064453125,233.52381896972656,250.8108062744141,67.28190612792969,45.94709777832031,23.290000915527344,191.3163909912109,81.23281860351562,0.17,1.2,-1.23,-0.37,-1.1,0.001
2022-05-13,123.09182739257812,61.85816192626953,412.6564636230469,234.3366851806641,256.4782409667969,72.76841735839844,47.55599594116211,24.38999938964844,196.5044403076172,83.64250183105469,2.76,0.39,-2.2,-2.15,-0.67,0.001
2022-05-16,124.40934753417967,62.08405685424805,414.9132995605469,233.3803558349609,256.8514709472656,69.70751953125,48.30267333984375,23.59000015258789,195.10385131835935,85.60978698730469,-0.6,0.09,1.34,0.19,1.32,0.001
2022-05-17,127.48664093017578,61.91463851928711,418.1848449707031,231.0756378173828,262.0769348144531,70.95883178710938,49.03156280517578,24.200000762939453,201.2091827392578,86.70166778564453,2.14,0.94,-0.05,-0.7,-0.32,0.001
2022-05-18,122.48373413085938,57.6037712097168,411.8598327636719,220.957763671875,250.1446228027344,68.61022186279297,48.35601043701172,22.459999084472656,197.2540435791016,85.32740783691406,-4.04,0.46,1.53,-0.54,0.36,0.001
2022-05-19,119.4617156982422,56.47428512573242,403.60052490234375,218.99729919433597,249.21917724609372,69.23587036132812,48.764896392822266,23.239999771118164,194.6698760986328,85.78864288330078,-0.34,0.4,-0.8,-1.2,-0.84,0.001
2022-05-20,118.3745346069336,57.39669799804688,402.20654296875,223.6928558349609,248.6481475830078,70.64118194580078,48.62267303466797,23.350000381469727,196.30715942382807,86.46635437011719,-0.05,-0.14,-0.19,-0.1,0.17,0.001
2022-05-23,120.85295104980467,59.16622924804688,410.6271667480469,227.60418701171875,256.61285400390625,70.6700668334961,50.3826904296875,23.780000686645508,204.72048950195312,88.37716674804688,1.74,-0.92,1.29,-0.03,1.03,0.001
2022-05-24,123.2761001586914,60.258056640625,419.8727416992188,233.8394012451172,255.5988006591797,69.99628448486328,50.41824722290039,21.549999237060547,199.85792541503903,88.85722351074219,-1.23,-0.47,1.85,1.42,1.12,0.001
2022-05-25,123.81967163085938,60.30512619018555,424.386474609375,233.3516540527344,258.45391845703125,69.76527404785156,51.8049201965332,22.040000915527344,201.0513610839844,90.64566802978516,1.22,0.74,0.21,-0.54,0.01,0.001
2022-05-26,126.12306213378906,60.52161407470703,424.8132019042969,237.25344848632807,261.7815856933594,71.69998168945312,52.498268127441406,23.100000381469727,205.6969451904297,90.9656982421875,2.18,0.03,-0.62,-0.15,-0.31,0.001
2022-05-27,128.3158721923828,60.87928009033203,427.2502136230469,240.8683319091797,269.0078430175781,73.83683776855469,52.29381561279297,23.670000076293945,209.9676818847656,91.85990142822266,2.58,0.04,-1.31,-0.66,-0.25,0.001
